,0,1,2,3,4,5
487,"koreaadvancedinstituteofscienceandtechnology,kr-advancedindustrialscienceandtechnology,jp	advancedindustrialscienceandtechnology,jp-koreainstituteofscienceandtechnology,kr","advancedindustrialscienceandtechnology,jp-koreainstituteofscienceandtechnology,kr	koreainstituteofscienceandtechnology,kr-engineeringandphysicalsciencesresearchcouncil,uk","koreainstituteofscienceandtechnology,kr-engineeringandphysicalsciencesresearchcouncil,uk	engineeringandphysicalsciencesresearchcouncil,uk-chung-anguniversity,kr",,,
488,"universityofmaryland,us-ramanresearchinstitute,in	ramanresearchinstitute,in-soganguniversity,kr","ramanresearchinstitute,in-soganguniversity,kr	soganguniversity,kr-yonseiuniversity,kr","soganguniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-injeuniversity,kr","yonseiuniversity,kr-injeuniversity,kr	injeuniversity,kr-chung-anguniversity,kr",,
489,"yonseiuniversity,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-oakridgenationallaboratory,us","koreaadvancedinstituteofscienceandtechnology,kr-oakridgenationallaboratory,us	oakridgenationallaboratory,us-chung-anguniversity,kr",,,,
490,"seoulnationaluniversity,kr-princetonuniversity,us	princetonuniversity,us-chung-anguniversity,kr",,,,,
491,"northwesternuniversity,us-northwesternuniversity,us	northwesternuniversity,us-universityofulsan,kr",,,,,
492,"koreaadvancedinstituteofscienceandtechnology,kr-sejonguniversity,kr	sejonguniversity,kr-universityofpennsylvania,us","sejonguniversity,kr-universityofpennsylvania,us	universityofpennsylvania,us-pohanguniversityofscienceandtechnology,kr","universityofpennsylvania,us-pohanguniversityofscienceandtechnology,kr	pohanguniversityofscienceandtechnology,kr-universityofulsan,kr",,,
493,"pusannationaluniversity,kr-universityofcalifornia,us	universityofcalifornia,us-universityofulsan,kr",,,,,
494,"theuniversityoftexasataustin,us-theuniversityoftexasataustin,us	theuniversityoftexasataustin,us-brookhavennationallaboratory,us","theuniversityoftexasataustin,us-brookhavennationallaboratory,us	brookhavennationallaboratory,us-universityofulsan,kr",,,,
495,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-universityofwisconsin-madison,us","seoulnationaluniversity,kr-universityofwisconsin-madison,us	universityofwisconsin-madison,us-universityofulsan,kr",,,,
496,"northwesternuniversity,us-northwesternuniversity,us	northwesternuniversity,us-northwesternuniversity,us","northwesternuniversity,us-northwesternuniversity,us	northwesternuniversity,us-universityofulsan,kr","northwesternuniversity,us-universityofulsan,kr	universityofulsan,kr-universityofulsan,kr",,,
497,"yonseiuniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-kyotouniversity,jp","yonseiuniversity,kr-kyotouniversity,jp	kyotouniversity,jp-universityofulsan,kr",,,,
498,"koreaadvancedinstituteofscienceandtechnology,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-universityofbirmingham,uk","koreaadvancedinstituteofscienceandtechnology,kr-universityofbirmingham,uk	universityofbirmingham,uk-sungkyunkwanuniversity,kr","universityofbirmingham,uk-sungkyunkwanuniversity,kr	sungkyunkwanuniversity,kr-universityofulsan,kr",,,
499,"universityofminnesota-twincities,us-theuniversityoftennessee,us	theuniversityoftennessee,us-koreauniversity,kr","theuniversityoftennessee,us-koreauniversity,kr	koreauniversity,kr-yonseiuniversity,kr","koreauniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-hallauniversity,kr",,,
500,"tohokuuniversity,jp-kyungpooknationaluniversity,kr	kyungpooknationaluniversity,kr-yonseiuniversity,kr",,,,,
501,"universityofcoloradoboulder,us-universityofcoloradoboulder,us	universityofcoloradoboulder,us-yonseiuniversity,kr",,,,,
502,"yonseiuniversity,kr-bostonuniversity,us	bostonuniversity,us-stanforduniversity,us","bostonuniversity,us-stanforduniversity,us	stanforduniversity,us-slacnationalacceleratorlaboratory,us","stanforduniversity,us-slacnationalacceleratorlaboratory,us	slacnationalacceleratorlaboratory,us-yonseiuniversity,kr",,,
503,"universityofcambridge,uk-nanyangtechnologicaluniversity,sg	nanyangtechnologicaluniversity,sg-sungkyunkwanuniversity,kr","nanyangtechnologicaluniversity,sg-sungkyunkwanuniversity,kr	sungkyunkwanuniversity,kr-yonseiuniversity,kr","sungkyunkwanuniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-yonseiuniversity,kr",,,
