,0,1,2,3,4,5
269,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-californiainstituteoftechnology,us","seoulnationaluniversity,kr-californiainstituteoftechnology,us	californiainstituteoftechnology,us-pohanguniversityofscienceandtechnology,kr",,,,
270,"michiganstateuniversity,us-californiainstitutefortelecommunicationsandinformationtechnology,us	californiainstitutefortelecommunicationsandinformationtechnology,us-chung-anguniversity,kr",,,,,
271,"koreaadvancedinstituteofscienceandtechnology,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-chung-anguniversity,kr",,,,,
272,"gwangjuinstituteofscienceandtechnology,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-purdueuniversity,us","koreaadvancedinstituteofscienceandtechnology,kr-purdueuniversity,us	purdueuniversity,us-stanforduniversity,us","purdueuniversity,us-stanforduniversity,us	stanforduniversity,us-seoulnationaluniversity,kr","stanforduniversity,us-seoulnationaluniversity,kr	seoulnationaluniversity,kr-chung-anguniversity,kr",,
273,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-thewistarinstitute,us","seoulnationaluniversity,kr-thewistarinstitute,us	thewistarinstitute,us-chung-anguniversity,kr",,,,
274,"seoulnationaluniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-georgiainstituteoftechnology,us","yonseiuniversity,kr-georgiainstituteoftechnology,us	georgiainstituteoftechnology,us-chung-anguniversity,kr",,,,
275,"seoulnationaluniversity,kr-internationalvaccineinstitute,kr	internationalvaccineinstitute,kr-purdueuniversity,us","internationalvaccineinstitute,kr-purdueuniversity,us	purdueuniversity,us-indianauniversitybloomington,us","purdueuniversity,us-indianauniversitybloomington,us	indianauniversitybloomington,us-mayoclinic,us","indianauniversitybloomington,us-mayoclinic,us	mayoclinic,us-chung-anguniversity,kr",,
276,"theuniversityoftokyo,jp-universityofcalgary,ca	universityofcalgary,ca-chung-anguniversity,kr",,,,,
277,"waynestateuniversity,us-waynestateuniversity,us	waynestateuniversity,us-stanforduniversity,us","waynestateuniversity,us-stanforduniversity,us	stanforduniversity,us-chung-anguniversity,kr",,,,
278,"koreaadvancedinstituteofscienceandtechnology,kr-nationalinstitutesofhealth,us	nationalinstitutesofhealth,us-chung-anguniversity,kr",,,,,
279,"universityofcalifornia,us-korearesearchinstituteofbioscienceandbiotechnology,kr	korearesearchinstituteofbioscienceandbiotechnology,kr-chung-anguniversity,kr",,,,,
280,"pohanguniversityofscienceandtechnology,kr-cornelluniversity,us	cornelluniversity,us-gyeongsangnationaluniversity,kr",,,,,
281,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-universityoftexassouthwesternmedicalcenter,us","seoulnationaluniversity,kr-universityoftexassouthwesternmedicalcenter,us	universityoftexassouthwesternmedicalcenter,us-chung-anguniversity,kr",,,,
282,"koreauniversity,kr-universityofcalifornia,us	universityofcalifornia,us-chung-anguniversity,kr",,,,,
283,"koreaadvancedinstituteofscienceandtechnology,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-chung-anguniversity,kr",,,,,
284,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-harvarduniversity,us","seoulnationaluniversity,kr-harvarduniversity,us	harvarduniversity,us-chauniversity,kr",,,,
285,"ajouuniversity,kr-yaleuniversity,us	yaleuniversity,us-chung-anguniversity,kr",,,,,
286,"chung-anguniversity,kr-chung-anguniversity,kr	chung-anguniversity,kr-nationalinstitutesofhealth,us","chung-anguniversity,kr-nationalinstitutesofhealth,us	nationalinstitutesofhealth,us-chung-anguniversity,kr",,,,
287,"seoulnationaluniversity,kr-universityofmissouri,us	universityofmissouri,us-chung-anguniversity,kr",,,,,
288,"seoulnationaluniversity,kr-universityofvirginia,us	universityofvirginia,us-stanforduniversity,us","universityofvirginia,us-stanforduniversity,us	stanforduniversity,us-chung-anguniversity,kr",,,,
289,"thecatholicuniversityofkorea,kr-thecatholicuniversityofkorea,kr	thecatholicuniversityofkorea,kr-nationalinstitutesofhealth,us","thecatholicuniversityofkorea,kr-nationalinstitutesofhealth,us	nationalinstitutesofhealth,us-chung-anguniversity,kr",,,,
290,"pusannationaluniversity,kr-theuniversityoftexasmdandersoncancercenter,us	theuniversityoftexasmdandersoncancercenter,us-chung-anguniversity,kr",,,,,
291,"pohanguniversityofscienceandtechnology,kr-delftuniversityoftechnology,nl	delftuniversityoftechnology,nl-chung-anguniversity,kr",,,,,
292,"koreaadvancedinstituteofscienceandtechnology,kr-samsungbiomedicalresearchinstitute,kr	samsungbiomedicalresearchinstitute,kr-inhauniversity,kr",,,,,
293,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-inhauniversity,kr",,,,,
294,"theuniversityoftexasataustin,us-brownuniversity,us	brownuniversity,us-universityofalaskaanchorage,us",,,,,
295,"pohanguniversityofscienceandtechnology,kr-koreainstituteofscienceandtechnology,kr	koreainstituteofscienceandtechnology,kr-harvardmedicalschool/brighamwomen'shospital,us","koreainstituteofscienceandtechnology,kr-harvardmedicalschool/brighamwomen'shospital,us	harvardmedicalschool/brighamwomen'shospital,us-inhauniversity,kr",,,,
296,"chungnamnationaluniversity,kr-universityoflouisianaatlafayette,us	universityoflouisianaatlafayette,us-chosununiversity,kr",,,,,
297,"hanyanguniversity,kr-nationalinstitutesofhealth,us	nationalinstitutesofhealth,us-hanyanguniversity,kr","nationalinstitutesofhealth,us-hanyanguniversity,kr	hanyanguniversity,kr-chosununiversity,kr",,,,
298,"seoulnationaluniversity,kr-nationaluniversityofireland,ie	nationaluniversityofireland,ie-jejunationaluniversity,kr",,,,,
299,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-seoulnationaluniversity,kr","seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-kyotouniversity,jp","seoulnationaluniversity,kr-kyotouniversity,jp	kyotouniversity,jp-jejunationaluniversity,kr",,,
300,"jejunationaluniversity,kr-universityofmaryland,us	universityofmaryland,us-jejunationaluniversity,kr",,,,,
301,"chonnamnationaluniversity,kr-chonnamnationaluniversity,kr	chonnamnationaluniversity,kr-ludwigmaximilianuniversityofmunich,de","chonnamnationaluniversity,kr-ludwigmaximilianuniversityofmunich,de	ludwigmaximilianuniversityofmunich,de-nationalinstituteofhorticulturalandherbalscience,kr","ludwigmaximilianuniversityofmunich,de-nationalinstituteofhorticulturalandherbalscience,kr	nationalinstituteofhorticulturalandherbalscience,kr-jejunationaluniversity,kr",,,
302,"texasa&muniversity,us-texasa&muniversity,us	texasa&muniversity,us-jejunationaluniversity,kr",,,,,
303,"theohiostateuniversity,us-theohiostateuniversity,us	theohiostateuniversity,us-jejunationaluniversity,kr",,,,,
304,"pusannationaluniversity,kr-pusannationaluniversity,kr	pusannationaluniversity,kr-jejunationaluniversity,kr",,,,,
305,"universityoftheryukyus,jp-universityoftheryukyus,jp	universityoftheryukyus,jp-koreabasicscienceinstitute,kr","universityoftheryukyus,jp-koreabasicscienceinstitute,kr	koreabasicscienceinstitute,kr-jejunationaluniversity,kr",,,,
306,"yonseiuniversity,kr-universityofpennsylvania,us	universityofpennsylvania,us-paichaiuniversity,kr",,,,,
307,"chungnamnationaluniversity,kr-nationalresearchcouncilofcanada,ca	nationalresearchcouncilofcanada,ca-paichaiuniversity,kr",,,,,
308,"virginiapolytechnicinstituteandstateuniversity,us-universityofflorida,us	universityofflorida,us-paichaiuniversity,kr",,,,,
309,"cityofhopenationalmedicalcenter,us-dana-farbercancerinstitute,us	dana-farbercancerinstitute,us-chonnamnationaluniversity,kr",,,,,
310,"pohanguniversityofscienceandtechnology,kr-pohanguniversityofscienceandtechnology,kr	pohanguniversityofscienceandtechnology,kr-universityofwashington,us","pohanguniversityofscienceandtechnology,kr-universityofwashington,us	universityofwashington,us-chonnamnationaluniversity,kr",,,,
311,"konkukuniversity,kr-hyundai,kr	hyundai,kr-emoryuniversity,us","hyundai,kr-emoryuniversity,us	emoryuniversity,us-chonnamnationaluniversity,kr",,,,
312,"purdueuniversity,us-purdueuniversity,us	purdueuniversity,us-gyeongsangnationaluniversity,kr","purdueuniversity,us-gyeongsangnationaluniversity,kr	gyeongsangnationaluniversity,kr-konkukuniversity,kr","gyeongsangnationaluniversity,kr-konkukuniversity,kr	konkukuniversity,kr-dong-auniversity,kr","konkukuniversity,kr-dong-auniversity,kr	dong-auniversity,kr-chonnamnationaluniversity,kr",,
313,"chonnamnationaluniversity,kr-universityofmissouri,us	universityofmissouri,us-utahstateuniversity,us","universityofmissouri,us-utahstateuniversity,us	utahstateuniversity,us-chonnamnationaluniversity,kr",,,,
314,"oregonstateuniversity,us-universityofcalifornia.barkeley,us	universityofcalifornia.barkeley,us-chonnamnationaluniversity,kr",,,,,
315,"universityofwisconsin-madison,us-coloradostateuniversity,us	coloradostateuniversity,us-chungbuknationaluniversity,kr","coloradostateuniversity,us-chungbuknationaluniversity,kr	chungbuknationaluniversity,kr-chonnamnationaluniversity,kr",,,,
316,"utahstateuniversity,us-utahstateuniversity,us	utahstateuniversity,us-chonnamnationaluniversity,kr",,,,,
317,"tottoriuniversity,jp-universityofkansas,us	universityofkansas,us-unitedstatesdepartmentofagriculture,us","universityofkansas,us-unitedstatesdepartmentofagriculture,us	unitedstatesdepartmentofagriculture,us-universityofkansas,us","unitedstatesdepartmentofagriculture,us-universityofkansas,us	universityofkansas,us-universityofkansas,us","universityofkansas,us-universityofkansas,us	universityofkansas,us-chonnamnationaluniversity,kr",,
318,"oklahomastateuniversity,us-cornelluniversity,us	cornelluniversity,us-jeonbuknationaluniversity,kr",,,,,
319,"seoulnationaluniversity,kr-universityofvermont,us	universityofvermont,us-jeonbuknationaluniversity,kr",,,,,
320,"chungbuknationaluniversity,kr-chungbuknationaluniversity,kr	chungbuknationaluniversity,kr-jeonbuknationaluniversity,kr","chungbuknationaluniversity,kr-jeonbuknationaluniversity,kr	jeonbuknationaluniversity,kr-jeonbuknationaluniversity,kr",,,,
321,"jeonbuknationaluniversity,kr-maharishiinternationaluniversity,us	maharishiinternationaluniversity,us-jeonbuknationaluniversity,kr","maharishiinternationaluniversity,us-jeonbuknationaluniversity,kr	jeonbuknationaluniversity,kr-kyungpooknationaluniversity,kr","jeonbuknationaluniversity,kr-kyungpooknationaluniversity,kr	kyungpooknationaluniversity,kr-jeonbuknationaluniversity,kr",,,
322,"texasa&muniversity,us-texasa&muniversity,us	texasa&muniversity,us-jeonbuknationaluniversity,kr",,,,,
323,"seoulnationaluniversity,kr-nationaluniversityofsingapore,sg	nationaluniversityofsingapore,sg-columbiauniversityinthecityofnewyork,us","nationaluniversityofsingapore,sg-columbiauniversityinthecityofnewyork,us	columbiauniversityinthecityofnewyork,us-hanyanguniversity,kr",,,,
324,"nationalislamicuniversity,in-jeonjumetropolitanarea,kr	jeonjumetropolitanarea,kr-jeonjumetropolitanarea,kr","jeonjumetropolitanarea,kr-jeonjumetropolitanarea,kr	jeonjumetropolitanarea,kr-jeonbuknationaluniversity,kr",,,,
325,"seoulnationaluniversity,kr-universityofwisconsin-madison,us	universityofwisconsin-madison,us-johnshopkinsuniversity,us","universityofwisconsin-madison,us-johnshopkinsuniversity,us	johnshopkinsuniversity,us-jeonbuknationaluniversity,kr",,,,
326,"jeonbuknationaluniversity,kr-jeonbuknationaluniversity,kr	jeonbuknationaluniversity,kr-jeonbuknationaluniversity,kr",,,,,
327,"illinoisinstituteoftechnology,us-jeonbuknationaluniversity,kr	jeonbuknationaluniversity,kr-illinoisinstituteoftechnology,us","jeonbuknationaluniversity,kr-illinoisinstituteoftechnology,us	illinoisinstituteoftechnology,us-jeonbuknationaluniversity,kr",,,,
328,"jeonbuknationaluniversity,kr-murdochuniversity,au	murdochuniversity,au-jeonbuknationaluniversity,kr",,,,,
329,"jeonbuknationaluniversity,kr-pohanguniversityofscienceandtechnology,kr	pohanguniversityofscienceandtechnology,kr-coloradostateuniversity,us","pohanguniversityofscienceandtechnology,kr-coloradostateuniversity,us	coloradostateuniversity,us-seonamuniversity,kr",,,,
330,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-harvarduniversity,us","seoulnationaluniversity,kr-harvarduniversity,us	harvarduniversity,us-lajollainstituteforallergyandimmunology,us","harvarduniversity,us-lajollainstituteforallergyandimmunology,us	lajollainstituteforallergyandimmunology,us-jeonbuknationaluniversity,kr",,,
331,"sungkyunkwanuniversity,kr-samsungbiomedicalresearchinstitute,kr	samsungbiomedicalresearchinstitute,kr-jeonbuknationaluniversity,kr",,,,,
332,"seoulnationaluniversity,kr-nationalcenterfortoxicologicalresearch,us	nationalcenterfortoxicologicalresearch,us-jeonbuknationaluniversity,kr",,,,,
333,"universityofscienceandtechnology,kr-korearesearchinstituteofbioscienceandbiotechnology,kr	korearesearchinstituteofbioscienceandbiotechnology,kr-jeonbuknationaluniversity,kr",,,,,
334,"columbiauniversityinthecityofnewyork,us-columbiauniversityinthecityofnewyork,us	columbiauniversityinthecityofnewyork,us-seoulnationaluniversity,kr",,,,,
335,"universityoftexassouthwesternmedicalcenter,us-universityoftexassouthwesternmedicalcenter,us	universityoftexassouthwesternmedicalcenter,us-harvarduniversity,us","universityoftexassouthwesternmedicalcenter,us-harvarduniversity,us	harvarduniversity,us-seoulnationaluniversity,kr",,,,
336,"universityofwisconsin-madison,us-universityofwisconsin-madison,us	universityofwisconsin-madison,us-howardhughesmedicalinstitute,us","universityofwisconsin-madison,us-howardhughesmedicalinstitute,us	howardhughesmedicalinstitute,us-seoulnationaluniversity,kr",,,,
337,"kyushuuniversity,jp-universityoftoronto,ca	universityoftoronto,ca-universityoftoronto,ca","universityoftoronto,ca-universityoftoronto,ca	universityoftoronto,ca-pohanguniversityofscienceandtechnology,kr",,,,
338,"harvarduniversity,us-dana-farbercancerinstitute,us	dana-farbercancerinstitute,us-mitcancerinstitute,us","dana-farbercancerinstitute,us-mitcancerinstitute,us	mitcancerinstitute,us-seoulnationaluniversity,kr",,,,
339,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-pacificnorthwestnationallaboratory,us","seoulnationaluniversity,kr-pacificnorthwestnationallaboratory,us	pacificnorthwestnationallaboratory,us-seoulnationaluniversity,kr",,,,
340,"californiainstituteoftechnology,us-californiainstituteoftechnology,us	californiainstituteoftechnology,us-seoulnationaluniversity,kr",,,,,
341,"thestateuniversityofnewyorkatstonybrook,us-stockholmuniversity,se	stockholmuniversity,se-seoulnationaluniversity,kr",,,,,
342,"bayloruniversity,us-baylorcollegeofmedicine,us	baylorcollegeofmedicine,us-stanforduniversity,us","baylorcollegeofmedicine,us-stanforduniversity,us	stanforduniversity,us-seoulnationaluniversity,kr",,,,
343,"universityofwisconsin-madison,us-universityofwisconsin-madison,us	universityofwisconsin-madison,us-seoulnationaluniversity,kr",,,,,
344,"technicaluniversityofmunich,de-johnshopkinsuniversity,us	johnshopkinsuniversity,us-seoulnationaluniversity,kr",,,,,
345,"universityofwisconsin-madison,us-universityofcalifornia,us	universityofcalifornia,us-seoulnationaluniversity,kr",,,,,
346,"seoulnationaluniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-pasteurinstitute,fr","yonseiuniversity,kr-pasteurinstitute,fr	pasteurinstitute,fr-seoulnationaluniversity,kr",,,,
347,"universityofwashington,us-whiteheadinstitute,us	whiteheadinstitute,us-seoulnationaluniversity,kr",,,,,
348,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-universityofwashington,us","seoulnationaluniversity,kr-universityofwashington,us	universityofwashington,us-seoulnationaluniversity,kr",,,,
349,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-universityofcalifornia,us","seoulnationaluniversity,kr-universityofcalifornia,us	universityofcalifornia,us-seoulnationaluniversity,kr",,,,
350,"seoulnationaluniversity,kr-nationalinstitutesofhealth,us	nationalinstitutesofhealth,us-seoulnationaluniversity,kr",,,,,
351,"seoulnationaluniversity,kr-californiainstituteoftechnology,us	californiainstituteoftechnology,us-ewhawomansuniversity,kr",,,,,
352,"universityofmichigan,us-harvarduniversity,us	harvarduniversity,us-oregonhealth&scienceuniversity,us",,,,,
353,"seoulnationaluniversity,kr-northcarolinastateuniversity,us	northcarolinastateuniversity,us-theuniversityofmemphis,us","northcarolinastateuniversity,us-theuniversityofmemphis,us	theuniversityofmemphis,us-seoulnationaluniversity,kr",,,,
354,"universityofillinoisaturbana-champaign,us-scrippsresearch,us	scrippsresearch,us-koreauniversity,kr",,,,,
355,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-illinoisstateuniversity,us","seoulnationaluniversity,kr-illinoisstateuniversity,us	illinoisstateuniversity,us-illinoisstateuniversity,us","illinoisstateuniversity,us-illinoisstateuniversity,us	illinoisstateuniversity,us-koreaadvancedinstituteofscienceandtechnology,kr",,,
356,"universityoftexassouthwesternmedicalcenter,us-columbiauniversity.newyork,us	columbiauniversity.newyork,us-seoulnationaluniversity,kr",,,,,
357,"pasteurinstitute,fr-pasteurinstitute,fr	pasteurinstitute,fr-yonseiuniversity,kr",,,,,
358,"pohanguniversityofscienceandtechnology,kr-pohanguniversityofscienceandtechnology,kr	pohanguniversityofscienceandtechnology,kr-universityoflausanne,ch","pohanguniversityofscienceandtechnology,kr-universityoflausanne,ch	universityoflausanne,ch-seoulnationaluniversity,kr",,,,
359,"californiainstituteoftechnology,us-universityofcalifornia,us	universityofcalifornia,us-yonseiuniversity,kr",,,,,
360,"universityofcalifornia,us-dukeuniversity,us	dukeuniversity,us-boycethompsoninstitute,us",,,,,
361,"universityofcambridge,uk-harvarduniversity,us	harvarduniversity,us-universityofwashington,us","harvarduniversity,us-universityofwashington,us	universityofwashington,us-ewhawomansuniversity,kr",,,,
362,"seoulnationaluniversity,kr-koreancollectionfortypecultures,kr	koreancollectionfortypecultures,kr-universityofbritishcolumbia,ca","koreancollectionfortypecultures,kr-universityofbritishcolumbia,ca	universityofbritishcolumbia,ca-seoulnationaluniversity,kr",,,,
363,"alberteinsteincollegeofmedicine,us-harvarduniversity,us	harvarduniversity,us-gwangjuinstituteofscienceandtechnology,kr",,,,,
364,"universityofchicago,us-maxplanckinstituteforthescienceofhumanhistory,de	maxplanckinstituteforthescienceofhumanhistory,de-seoulnationaluniversity,kr",,,,,
365,"koreaadvancedinstituteofscienceandtechnology,kr-harvarduniversity,us	harvarduniversity,us-sungkyunkwanuniversity,kr",,,,,
366,"vanderbiltuniversity,us-stanforduniversity,us	stanforduniversity,us-ewhawomansuniversity,kr",,,,,
367,"seoulnationaluniversity,kr-universityofcalifornia,us	universityofcalifornia,us-seoulnationaluniversity,kr",,,,,
368,"seoulnationaluniversity,kr-korearesearchinstituteofbioscienceandbiotechnology,kr	korearesearchinstituteofbioscienceandbiotechnology,kr-stanforduniversity,us","korearesearchinstituteofbioscienceandbiotechnology,kr-stanforduniversity,us	stanforduniversity,us-seoulnationaluniversity,kr",,,,
369,"seoulnationaluniversity,kr-universityofcalifornia,us	universityofcalifornia,us-seoulnationaluniversity,kr",,,,,
370,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-maxplancksociety,de","seoulnationaluniversity,kr-maxplancksociety,de	maxplancksociety,de-seoulnationaluniversity,kr","maxplancksociety,de-seoulnationaluniversity,kr	seoulnationaluniversity,kr-seoulnationaluniversity,kr",,,
371,"universityofsouthernmississippi,us-michiganstateuniversity,us	michiganstateuniversity,us-universityofseoul,kr",,,,,
372,"johnshopkinsuniversity,us-yaleuniversity,us	yaleuniversity,us-universityofseoul,kr",,,,,
373,"michiganstateuniversity,us-thestateuniversityofnewyorkatstonybrook,us	thestateuniversityofnewyorkatstonybrook,us-thecatholicuniversityofkorea,kr","thestateuniversityofnewyorkatstonybrook,us-thecatholicuniversityofkorea,kr	thecatholicuniversityofkorea,kr-universityofseoul,kr",,,,
374,"seoulnationaluniversity,kr-thestateuniversityofnewyorkatstonybrook,us	thestateuniversityofnewyorkatstonybrook,us-universityofseoul,kr",,,,,
375,"universityofwashington,us-thescrippsresearchinstitute,us	thescrippsresearchinstitute,us-universityofseoul,kr",,,,,
376,"theohiostateuniversity,us-stanforduniversity,us	stanforduniversity,us-stanforduniversity,us","stanforduniversity,us-stanforduniversity,us	stanforduniversity,us-universityofseoul,kr",,,,
377,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-cornelluniversity,us","seoulnationaluniversity,kr-cornelluniversity,us	cornelluniversity,us-universityofcalifornia,us","cornelluniversity,us-universityofcalifornia,us	universityofcalifornia,us-universityofseoul,kr",,,
378,"seoulnationaluniversity,kr-salkinstituteforbiologicalstudies,us	salkinstituteforbiologicalstudies,us-universityofcalifornia,us",,,,,
379,"universityoferlangen-nuremberg,de-universityoferlangen-nuremberg,de	universityoferlangen-nuremberg,de-universityofchicago,us","universityoferlangen-nuremberg,de-universityofchicago,us	universityofchicago,us-clevelandclinicflorida,us","universityofchicago,us-clevelandclinicflorida,us	clevelandclinicflorida,us-universityofseoul,kr",,,
380,"mcgilluniversity,ca-kthroyalinstituteoftechnology,se	kthroyalinstituteoftechnology,se-sungshinwomen’suniversity,kr",,,,,
381,"seoulnationaluniversity,kr-nationalcancerinstitute,us	nationalcancerinstitute,us-gangneung-wonjunationaluniversity,kr",,,,,
382,"hanyanguniversity,kr-therockefelleruniversity,us	therockefelleruniversity,us-universityofillinoisaturbana-champaign,us","therockefelleruniversity,us-universityofillinoisaturbana-champaign,us	universityofillinoisaturbana-champaign,us-universityofillinoisaturbana-champaign,us",,,,
383,"seoulnationaluniversity,kr-universityofflorida,us	universityofflorida,us-seoulnationaluniversity,kr","universityofflorida,us-seoulnationaluniversity,kr	seoulnationaluniversity,kr-sungshinwomen’suniversity,kr",,,,
384,"koreaadvancedinstituteofscienceandtechnology,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-sungshinwomen’suniversity,kr",,,,,
385,"sunchonnationaluniversity,kr-korearesearchinstituteofbioscienceandbiotechnology,kr	korearesearchinstituteofbioscienceandbiotechnology,kr-injeuniversity,kr",,,,,
386,"theuniversityoftexasataustin,us-theuniversityoftexasataustin,us	theuniversityoftexasataustin,us-ajouuniversity,kr",,,,,
387,"universityofcalifornia,us-universityofcalifornia,us	universityofcalifornia,us-koreaoceanresearchanddevelopmentinstitute,kr","universityofcalifornia,us-koreaoceanresearchanddevelopmentinstitute,kr	koreaoceanresearchanddevelopmentinstitute,kr-ajouuniversity,kr",,,,
388,"seoulnationaluniversity,kr-seoulnationaluniversity,kr	seoulnationaluniversity,kr-hanyanguniversity,kr",,,,,
389,"koreaadvancedinstituteofscienceandtechnology,kr-koreaadvancedinstituteofscienceandtechnology,kr	koreaadvancedinstituteofscienceandtechnology,kr-karolinskainstitute,se","koreaadvancedinstituteofscienceandtechnology,kr-karolinskainstitute,se	karolinskainstitute,se-universityofmichigan,us","karolinskainstitute,se-universityofmichigan,us	universityofmichigan,us-ajouuniversity,kr",,,
390,"texasa&muniversity,us-californiainstituteoftechnology,us	californiainstituteoftechnology,us-ajouuniversity,kr",,,,,
391,"theuniversityoftokyo,jp-harvarduniversity,us	harvarduniversity,us-sejonguniversity,kr",,,,,
392,"cornelluniversity,us-cornelluniversity,us	cornelluniversity,us-massachusettsinstituteoftechnology,us","cornelluniversity,us-massachusettsinstituteoftechnology,us	massachusettsinstituteoftechnology,us-massachusettsinstituteoftechnology,us","massachusettsinstituteoftechnology,us-massachusettsinstituteoftechnology,us	massachusettsinstituteoftechnology,us-yonseiuniversity,kr",,,
393,"theohiostateuniversity,us-dukeuniversity,us	dukeuniversity,us-yonseiuniversity,kr",,,,,
394,"seoulnationaluniversity,kr-harvarduniversity,us	harvarduniversity,us-incheonnationaluniversity,kr",,,,,
395,"seoulnationaluniversity,kr-korearesearchinstituteofbioscienceandbiotechnology,kr	korearesearchinstituteofbioscienceandbiotechnology,kr-koreainstituteofscienceandtechnology,kr","korearesearchinstituteofbioscienceandbiotechnology,kr-koreainstituteofscienceandtechnology,kr	koreainstituteofscienceandtechnology,kr-californiainstituteoftechnology,us","koreainstituteofscienceandtechnology,kr-californiainstituteoftechnology,us	californiainstituteoftechnology,us-californiainstituteoftechnology,us","californiainstituteoftechnology,us-californiainstituteoftechnology,us	californiainstituteoftechnology,us-texastechuniversity,us",,
396,"universityofmassachusettsamherst,us-southerncaliforniaschoolofmedicine,us	southerncaliforniaschoolofmedicine,us-yonseiuniversity,kr",,,,,
397,"yonseiuniversity,kr-universityofgeorgia,us	universityofgeorgia,us-universityofpennsylvania,us","universityofgeorgia,us-universityofpennsylvania,us	universityofpennsylvania,us-kyungpooknationaluniversity,kr",,,,
398,"yaleuniversity,us-harvarduniversity,us	harvarduniversity,us-yonseiuniversity,kr",,,,,
399,"theuniversityoftexasataustin,us-theuniversityoftexasataustin,us	theuniversityoftexasataustin,us-yonseiuniversity,kr",,,,,
400,"universityofpittsburgh,us-koreainstituteofscienceandtechnology,kr	koreainstituteofscienceandtechnology,kr-universityofscienceandtechnology,kr",,,,,
401,"cornelluniversity,us-californiainstituteoftechnology,us	californiainstituteoftechnology,us-yonseiuniversity,kr",,,,,
402,"seoulnationaluniversity,kr-massachusettsinstituteoftechnology,us	massachusettsinstituteoftechnology,us-harvarduniversity,us","massachusettsinstituteoftechnology,us-harvarduniversity,us	harvarduniversity,us-yonseiuniversity,kr",,,,
403,"purdueuniversity,us-harvarduniversity,us	harvarduniversity,us-yonseiuniversity,kr",,,,,
404,"pennsylvaniastateuniversity,us-johnshopkinsuniversity,us	johnshopkinsuniversity,us-yonseiuniversity,kr",,,,,
405,"washingtonstateuniversity,us-washingtonstateuniversity,us	washingtonstateuniversity,us-universityofcalifornia,us","washingtonstateuniversity,us-universityofcalifornia,us	universityofcalifornia,us-universityofcalifornia,us","universityofcalifornia,us-universityofcalifornia,us	universityofcalifornia,us-yonseiuniversity,kr",,,
406,"universityofcalifornia,us-universityofcalifornia,us	universityofcalifornia,us-yonseiuniversity,kr",,,,,
407,"rutgersuniversity,us-nationalcenterfortoxicologicalresearch,us	nationalcenterfortoxicologicalresearch,us-yonseiuniversity,kr",,,,,
408,"cornelluniversity,us-cornelluniversity,us	cornelluniversity,us-yonseiuniversity,kr",,,,,
409,"koreauniversity,kr-whiteheadinstituteforbiomedicalresearch,us	whiteheadinstituteforbiomedicalresearch,us-yonseiuniversity,kr",,,,,
410,"cornelluniversity,us-radbouduniversity,nl	radbouduniversity,nl-myongjiuniversity,kr",,,,,
411,"sungkyunkwanuniversity,kr-sungkyunkwanuniversity,kr	sungkyunkwanuniversity,kr-goetheuniversityfrankfurt,de","sungkyunkwanuniversity,kr-goetheuniversityfrankfurt,de	goetheuniversityfrankfurt,de-max-planckinstituteofbiophysics,de","goetheuniversityfrankfurt,de-max-planckinstituteofbiophysics,de	max-planckinstituteofbiophysics,de-incheonnationaluniversity,kr",,,
412,"yonseiuniversity,kr-therockefelleruniversity,us	therockefelleruniversity,us-universityofcopenhagen,dk",,,,,
413,"yonseiuniversity,kr-yonseiuniversity,kr	yonseiuniversity,kr-yonseiuniversity,kr",,,,,
414,"universityofmaryland,us-washingtonuniversityinst.louis,us	washingtonuniversityinst.louis,us-yonseiuniversity,kr",,,,,
415,"yonseiuniversity,kr-universityofmichigan,us	universityofmichigan,us-yonseiuniversity,kr",,,,,
416,"seoulnationaluniversity,kr-universityofnorthcarolinaatchapelhill,us	universityofnorthcarolinaatchapelhill,us-yonseiuniversity,kr",,,,,
